Temperature,Humidity,Rainfall,Soil_Moisture,Wind_Speed,Sunlight_Hours,Soil_pH,Growth_Stage,Surrounding_Crop_Diversity,Disease_Presence,Crop_Type,Disease_Type
31.011899243922100,84.96910993520830,166.243413573936,38.080408433481200,4.424907356825800,6.638628489861360,6.063358233645410,1,3.961254777111890,1,Wheat,Blight
23.06336591296020,81.83119557331710,142.03242390690500,24.024042072892900,4.318329383233620,9.606550047466740,6.284235849292540,3,3.2806586695796500,0,Barley,None
23.488486247123300,77.18897165528290,113.05530907814800,28.182880282772100,4.123864997888100,7.3156723400589200,5.862993566670940,1,4.150918838390620,1,Barley,Blight
19.757235174664500,57.83923419254140,139.72208241506100,36.739738158545100,5.284827505735970,7.055022315601900,6.716205511168650,3,4.354020728660860,0,Barley,None
17.899910314105100,71.40671903307960,67.51917567439830,29.97723732824630,4.400966450776480,6.615486203682310,7.090358695872650,3,3.9358220845326200,0,Soybean,None
16.468649046874900,62.56327825299130,131.7142255191770,30.458554139409600,0.7989490528600230,7.906657472562660,7.751399766720920,3,2.942176029481960,0,Soybean,None
34.75387697615900,68.4098774844564,104.75013312374200,23.670761770147600,9.811430926093260,6.76083982350133,5.9203646554165700,1,3.9697086828785300,0,Maize,None
22.451739091241700,72.40056929296720,15.839659649259100,42.09205974066100,5.676436035027900,9.739052015054500,7.742508627484840,1,0.4378330913597290,0,Wheat,None
22.809628491944100,71.00159408090620,117.20230689974600,26.56636868197430,5.726482953530920,7.706234294468060,7.149841394785660,3,2.6679737924418500,0,Maize,None
18.73602319975040,65.24824894170750,135.35790153166300,27.7480789710846,5.6266094570833800,8.656183526135930,6.409422621281090,3,2.6984899695081200,0,Barley,None
28.88745177915960,82.7295374891991,159.67072925703200,27.610795940775500,5.848712867260000,5.273913000914190,6.27160838953086,3,1.3731675297896300,0,Soybean,None
16.930510762210200,53.03868733168460,126.36942637825000,37.77090307283770,5.365605337905730,9.615668606105610,6.529171169457930,2,3.3681833935923900,0,Soybean,None
23.936298598930200,77.30183531129610,150.3351961961170,39.32747316211180,5.808711367380180,9.321328058203990,6.744303153056030,1,2.760987072611190,1,Wheat,Blight
20.522667194031600,51.42516728405460,13.38363339583630,28.52395423014170,10.084669202199000,9.557700090273360,7.4553906809221200,2,5.482059254018940,0,Maize,None
26.93451248929630,73.82598136723460,81.32939185748390,30.052681476953400,4.241713159744030,11.014640505517100,6.294786418568010,2,2.2938059568502000,0,Soybean,None
22.445974312155600,61.13095673716120,92.87448014599150,34.05238628432600,4.700851139759130,8.759152411368890,6.856104503409870,1,2.943239583463740,0,Wheat,None
19.09683907938790,78.7830375773253,83.51288176187410,31.56626232537330,3.3306000055429000,9.303859097833690,6.559978608254940,2,3.4883793879935800,0,Maize,None
24.859088858306700,70.86452524007590,95.54789402517500,36.281727819769400,3.451451744304290,8.704000316711050,6.8526334516270900,1,4.4385535527897,0,Soybean,None
27.141659352652100,72.47706378466830,71.13018756306160,38.79400657674500,7.429929474957760,7.032522228054720,6.569140867400680,1,2.8267089063067900,0,Wheat,None
25.33258611191580,59.817206744331500,136.80827396225100,24.89472969262910,6.521233436993970,7.7285142602628400,7.096477966999430,2,3.940197617374130,0,Soybean,None
26.512359488698900,63.454298650024200,50.43972257637580,28.193511317437500,5.634215459313250,7.730057141347410,6.412951551545580,3,3.7113181853380500,0,Soybean,None
21.82838953159520,72.07217393410950,106.25873058481400,29.584873016046400,4.665562040652600,10.010672431431500,6.9641674624924100,1,3.262952136122450,0,Rice,None
23.186294170064300,75.83569926909300,103.65763565867500,26.071712958215000,5.246093069463580,6.291349021121980,6.100879019056640,1,1.419214987641870,0,Maize,None
21.637697761120200,99.29096241763860,107.19686171897700,12.032079839649200,3.931988639702900,4.410469117322260,6.1788389688744600,3,5.363973309070700,0,Maize,None
23.202234192297300,72.22858323103490,52.6137841137467,23.61191303486670,4.875343620046220,9.965821313076190,7.080242646924000,1,4.3303002443142,0,Wheat,None
20.93426858977770,79.76037525368930,169.96149623426800,23.52485027752410,5.998759049135580,9.60554992028919,5.972945366397910,1,2.5447249655861700,0,Soybean,None
16.368586988341600,54.430660674907400,88.69381368227330,31.923450699089200,3.7774769418782500,7.065207287210440,6.878380423274070,1,4.277413214913140,0,Wheat,None
25.887130711268800,56.70108138665940,28.057291757660800,33.501566232546000,5.455955678380710,5.17153413668022,6.429087829665420,1,2.9311225569019100,0,Barley,None
22.991095318958700,66.44505225391550,140.06505091485100,32.4173074210118,2.4734083283487300,5.760013101187240,5.814859799769500,3,1.4305424334437900,0,Soybean,None
16.84900826516980,58.025723043614300,99.83342770331480,32.21449620165060,2.8453957891727100,9.774393343662860,7.972302492647530,2,1.580790763197950,0,Soybean,None
27.313911277628900,84.86399253466390,95.15292211712870,22.701511613432000,5.721489071807720,8.152564101716300,5.777990946001590,3,2.6416397211960700,0,Barley,None
20.46350817808380,65.89781307219670,95.20642749745000,18.290850199312100,4.484675206323200,10.446257562267400,6.4565691069197800,1,1.8158999358118400,0,Rice,None
25.259726978980700,83.82181888393140,119.77184819651400,36.4088799446548,6.563694579701000,6.668727362012450,6.262946662852490,1,5.162873678477790,1,Maize,Spot
28.645452810887700,84.8678247408563,97.33784789360430,18.17922471669840,4.047290798372500,7.317452512294530,6.0858423862872700,3,3.2062599505074200,0,Rice,None
25.644914553787100,70.42779719883570,61.32502087527710,45.6822897833397,7.61089082207787,6.990688027326010,6.95084695034031,1,2.9712306053337800,0,Maize,None
30.697003422716500,75.01799753807640,29.04072460531780,32.33598688781760,6.368624058267690,8.655146707019310,6.401830590863360,3,3.4898755937799800,1,Barley,Spot
18.825870898231700,69.43900526659100,115.17259662973100,30.919223063075100,5.9055389994260000,10.284773583005900,6.1610985560440800,3,2.593138667244080,0,Barley,None
27.011708205887700,75.38437000354540,24.089664740528300,33.114361502788200,0.10559658970660000,9.493062898011380,7.05874437350507,3,4.294260023979190,1,Soybean,Blight
21.575949545298400,74.83341851780570,155.98538626244300,26.305198074659000,6.272303118884930,11.582112271326600,6.615868157441850,1,3.501976790614760,0,Wheat,None
20.64601425409060,68.76350374107970,52.30695191229170,35.77616770249940,3.81543780999897,7.854925780412070,5.985888739491500,1,1.4316370862131400,0,Barley,None
22.105751676177900,75.0496998146284,57.5192989017077,28.932991927147700,4.718511790939060,10.49536388946750,6.399743628484580,2,4.923298683026550,1,Rice,Wilt
23.442237339363100,87.23696275667260,50.90501534763100,23.296438626222800,2.762701133712870,8.142285956779700,5.390382712464770,1,3.4847663553357000,0,Wheat,None
25.280826711148700,77.13016229710940,31.84611659221470,33.55267173268580,4.457515858812440,4.304453026733830,6.600893366833240,2,2.912582271250420,1,Barley,Mildew
19.174250796083200,73.25799613640630,61.37007201687530,51.788587929878700,5.670643333014710,11.931829744166400,6.52468916839543,2,4.115804026939300,0,Rice,None
29.504132434770900,71.24769521043210,85.81872738717450,21.07339901728660,6.808562744260240,7.517852259122030,7.16877588201462,1,4.073417567978410,0,Maize,None
27.3283121986523,59.87326876231410,-16.380202135057500,28.1779643998891,0.6219754127112330,7.684391422840390,6.736495032644880,3,1.9211633096656700,0,Barley,None
17.31878156861390,59.72703122924540,-22.26137453893510,40.653703882050300,4.219521401968010,9.050915192103550,6.142769621346250,3,2.767517187137640,0,Maize,None
32.441260968978,73.23356531480260,64.20675363382460,26.062833432542000,2.568285260859170,4.176658129111080,6.000825236354780,3,3.736532480546120,0,Maize,None
34.479445880152900,56.30608875952840,144.16984212280300,40.87236859201360,2.063824305102050,9.869610825011040,6.80185900241546,2,3.102793650909460,0,Soybean,None
30.893897855798300,62.336724010364200,34.97800716999590,38.67818127623860,4.450390218757120,9.691892433333840,5.58726299329271,3,2.7260777927473000,0,Rice,None
24.100375820938200,82.81511340364130,96.18304579606800,30.12492816815950,6.7500928115590500,8.236929330980000,6.620001325800280,1,2.606487351349120,1,Wheat,Spot
19.646236892447300,89.14229697062810,171.52784077899800,28.61257399667590,2.98331876772751,9.00582893433052,6.616508984883570,2,4.0583923548228000,0,Soybean,None
30.272258634655700,53.34043923202280,33.82957083880600,37.52227232429470,4.070430061504680,7.603445840383360,7.762811018231690,2,1.8369912677616100,0,Wheat,None
22.9841152651341,86.26649562301580,78.08219169166210,23.780285964502900,4.626803074353200,9.531071655594240,5.791226382548300,3,0.7746388174180030,0,Maize,None
31.112225351912100,67.88561709154440,62.842375940561700,36.08717193892070,0.8221071101229760,9.81467791265243,6.3132281851314900,3,1.7235238713950100,0,Barley,None
26.0413748903843,69.84994912968640,144.59837909989500,41.21402089828210,3.8798258084039700,8.394782345412080,7.312278818071610,1,3.3411822556122500,0,Soybean,None
29.883195182418600,68.86588369357270,123.19363826142600,39.85322666360350,2.3026369561790200,10.747696412861500,6.6026179581992900,2,3.2847497459304600,0,Maize,None
26.78183198587200,80.80544127025490,130.88304233673900,38.009264969862800,4.271659597605,6.0213399033257400,6.8248707155794100,1,4.131978625460440,1,Maize,Spot
28.53286584095970,53.92323420956820,224.82085313799300,22.17558742346770,7.358795976975770,6.0217952405835,6.703869212292650,1,3.8837863580554900,0,Wheat,None
25.052500103604100,74.56163611355130,181.47376114045300,35.42364815350980,5.399437536294370,3.046029207199480,6.388492905556170,1,3.4062601710217800,0,Wheat,None
33.92935246952920,60.551298026119900,95.04776491548000,29.44428742848190,8.373068605323040,9.54050854922933,6.121759528337700,1,1.3421892999057900,0,Soybean,None
25.6345604635181,75.70788529381570,89.90040223709200,21.541111734797000,2.8495393774730900,7.827746838857150,6.454193544854710,2,3.6206888530106200,1,Barley,Blight
27.009946817223500,85.42796338293050,27.558705566511600,28.879032365615500,6.162314416925800,6.284664090905600,7.0436552888689600,1,2.2377855661185500,1,Wheat,Spot
34.41575348528130,69.99582673587380,14.291765628372700,18.53203820875970,5.604746138318920,9.278347196224660,6.366731257261310,3,3.111729757734520,0,Barley,None
18.26120469428780,73.74155085970800,97.51792146110630,28.567350270389400,3.8101092285404500,7.505599313342780,6.215769580155230,1,1.8862666614067900,0,Wheat,None
18.647575007571300,74.09551778237690,35.030226830873700,29.015658915082700,7.76685970156873,8.466759136881150,6.101578826651430,3,4.010208872145140,0,Barley,None
29.846983540790100,62.004065003295100,131.2677714691340,34.305563035961100,5.652178547225970,9.74162823595943,5.66482772344185,1,3.495631917747180,0,Maize,None
19.1343829744292,85.11639349884320,60.41403561385850,38.52382474466570,1.9909484784726100,9.347710347750670,6.0696317317624700,1,4.360869365621480,0,Barley,None
34.71810592824650,87.06468247260990,70.85283027475110,18.789438654460600,3.776271887761800,11.254533961764600,6.6591962741360300,2,3.590486923218470,1,Barley,Rust
22.931905096201300,77.01783372117030,22.365972947041800,19.379170156223100,5.397352989523620,9.503393036938780,6.017082703585640,2,2.219506051855540,1,Barley,Spot
21.262725942796200,70.73285432007650,205.50767621094500,13.62947289721320,7.189218896062820,6.4233176975944100,6.521756019433200,3,1.6519274748076200,0,Soybean,None
34.614710132401900,65.38106184645720,137.9414774511550,36.70826890713460,6.965590229304330,6.383558390415730,6.242451921896690,3,3.5303367838199200,0,Barley,None
32.40257395717210,63.73509776850910,64.50348794652080,24.504551573139400,4.863879620884730,5.252792642039280,5.945141567572320,3,4.0117945844554400,0,Maize,None
34.33779480213290,87.10836582546660,107.55735160730800,25.503894435279500,2.9085468246459200,7.190801573402160,6.58492804074628,3,3.0174593779160800,0,Soybean,None
29.530223291376900,84.14415042729020,166.15456539905900,29.64569351594950,1.5060308640248300,10.056126080904300,7.97097884818535,3,3.1524191686375100,1,Soybean,Wilt
20.693871574726500,69.36338511210450,53.608746288654600,29.962105899242500,3.808245571797150,4.96243513595852,5.3261262807097700,2,3.6987138991647900,0,Soybean,None
34.55032476549520,54.20069470328880,195.3299341353060,35.47348736603210,4.212980082257570,7.032399680037430,5.837646382952930,1,4.436410108319650,0,Wheat,None
23.659983145243100,41.679881300910100,48.391255279360300,12.717832966795600,6.563970554492440,9.230146408374380,6.251863171385500,2,3.6401667392875200,0,Maize,None
29.012281978982000,59.1657333973572,91.13192583642520,28.421125483135400,5.263157587643080,9.643240918328970,6.411300002673940,2,2.4874386512413600,0,Barley,None
29.73625983886870,68.69379604004880,17.481080217641700,20.13973866856690,7.673139010800560,8.253317732939870,6.491798094212270,1,3.1525499789536000,0,Rice,None
24.22494953454580,84.00689034443000,-26.92555630273140,43.534717100226100,7.427488275358600,9.150500083463530,7.776927079642450,1,1.3402087597435100,1,Wheat,Blight
28.0703968517304,63.48343790942220,150.50453902679100,34.25030229733120,5.8659679867697300,12.212475507051100,7.382988963052340,2,5.450624413597980,0,Soybean,None
29.611033357832600,75.04815456340500,104.28510460067000,32.81575071600580,6.550979219277930,9.788979178295180,6.450531944775430,2,4.072245027061380,1,Wheat,Blight
26.88212765577820,83.03180961648430,13.306950984273500,47.376736813318600,7.406399631224520,6.425698232921920,6.667046890857660,1,2.332401378031490,1,Barley,Blight
19.502996047079000,71.28536316856050,17.969939743502900,28.830344708452700,4.015785721321400,5.205560879216750,7.567232659550410,2,3.991543385020450,0,Maize,None
26.49119087103030,68.57552131211160,157.26806998284600,37.169560000060700,11.039339191904600,8.6546392539128,6.25463626480742,1,3.1591842379853000,0,Rice,None
31.63192948343520,56.91236485761390,92.47024457386400,18.31039003312860,6.204911862414770,9.589308880865310,6.558195380642620,2,3.213996800704520,0,Maize,None
21.527160701343200,57.97524691795570,171.57216235482900,31.611295896797000,5.455461989906730,7.167960188131880,6.377681433359110,3,3.8045844673147800,0,Maize,None
24.251827298361600,74.16099634415820,131.82933841181500,48.197248054465600,6.053825200380940,9.422548763066550,5.8508486052484200,2,2.4127049556777400,0,Wheat,None
22.82423224139180,67.99092466799070,96.67185762230810,33.98408670791270,4.696708935657380,7.918923997977580,5.603175370955790,1,3.728685261623950,0,Soybean,None
34.24631864239670,71.22531317653300,101.61649903841300,23.98516000366060,4.482230464685260,4.591088731737430,6.15751495671079,1,2.2790202056702100,0,Soybean,None
28.361473785062200,69.52722284303750,72.24631763766760,22.195231687090200,3.9509317330968200,9.167506970721160,6.907212325345070,1,2.3553499409949400,0,Wheat,None
27.03730918120560,76.6414404935865,104.8893054614500,17.409069161574000,5.543425630614460,5.984824330705730,6.659074249588360,1,2.439197462352390,0,Maize,None
21.150419627773400,62.15312588570560,96.95075089950580,33.549099841994100,3.225026007993560,9.450370219369430,7.4546455832785300,3,3.2808733192724600,0,Soybean,None
27.696245956459100,66.64419356416830,141.8758336329450,36.88841329397170,3.207071982143170,9.893437867396610,6.9042999813012800,1,2.9519532895561300,0,Barley,None
21.62833669671310,88.96182228633140,91.829077946196,31.016849375532900,4.606266715692210,9.01346577883552,6.890147882296460,3,2.167966726024210,0,Rice,None
25.159152791371800,62.00213861614230,141.1777745934370,23.5092267664925,5.182395235516060,11.28989847882400,6.455682461408820,2,1.6444096304615200,0,Rice,None
21.820769608105600,67.18424569199900,146.03161453874500,31.934564280295800,3.22539285875937,9.02622025988876,6.370563927833920,3,3.0628182552063600,0,Barley,None
28.3821664747325,64.10613298021430,109.03813034911900,24.506057514656400,1.2636356310867800,8.652019045824210,6.534759088872860,1,2.5046215787445700,0,Wheat,None
27.882954083074700,74.4478136240725,34.35158330004080,39.765877636830100,4.8478037015843700,9.033037566545010,6.683369054605690,1,2.202293724790540,0,Rice,None
23.958506222110000,80.2239232244207,91.97616469738580,26.713047742558800,3.4388062889083500,8.323943709062560,6.311887683343140,2,2.199696768340300,1,Barley,Rust
26.980033563308200,65.0178838141389,4.696267700691580,22.937847665864200,5.960488526751620,11.828552434043200,6.60374765044377,2,1.84079044027533,0,Soybean,None
19.53469245634750,65.68585658895310,39.66891893237650,25.6349720838375,5.0640730069342500,9.370417955867930,6.3292642564265700,3,3.2657651311198900,0,Wheat,None
17.543712036472000,67.21018394696970,136.5209166580150,33.09440113431470,3.586585588974760,13.342927214679800,6.569219994408640,3,2.3077671130665200,0,Soybean,None
27.196958506322700,75.29833783474960,124.74463947137700,20.156069803595200,4.073690049388400,5.4768336665668800,6.107185758664650,1,5.031814384554410,0,Rice,None
25.833367476862600,62.60604697489810,99.83955607825060,35.33623448874220,2.652912507910060,8.126751046474000,6.758938538317130,3,2.454348315862750,0,Barley,None
28.17515718446050,66.24040034028740,84.87834215012870,27.82991095964430,6.089047889228760,6.775498224906930,7.181513000712030,2,3.051392596489230,0,Soybean,None
36.91572387431970,46.27806128486990,63.02995268898590,30.654561371132400,2.3965800522291400,9.412871197302880,6.175805182851740,1,3.1629157556446000,0,Wheat,None
29.722397434952100,56.18254990505020,74.35939585290780,28.960273151440900,5.739952563275490,7.701864986060090,6.903618835001200,1,4.003635070285270,0,Maize,None
20.43588887277920,68.87556243980710,148.26257586370000,48.1124707061952,4.829995788589610,8.642901814865370,6.334546273059160,3,2.528526321612490,0,Maize,None
30.585081440479300,78.9786417320312,123.83396286799200,28.643957061093200,3.5525954728391800,7.31465925151699,6.636620176080540,1,2.595434527143350,1,Maize,Mildew
18.420462947442400,72.95075783301860,31.43917532296640,36.76180340370430,3.507081467672480,8.69145171099545,6.7976825353549800,2,5.293855774236470,0,Soybean,None
22.692076975926500,59.012315433327000,109.94264212822800,49.6258319522232,5.501911409827160,7.063439445600270,6.74751874517801,2,4.5532948177277000,0,Maize,None
24.658791973376800,55.99743791872060,106.99814148441100,33.40601838588450,0.7506189498565370,8.583783232307720,6.7362900701179900,2,2.83241233119411,0,Wheat,None
33.56671360824680,71.74680092898170,182.4336736689040,44.780766864297100,8.344740517575130,8.930101539706330,6.09331596194242,2,1.828418396345610,0,Soybean,None
21.2762258897578,53.47196357747160,12.122412525795200,30.779638036616700,3.5660242067368500,8.24994988913987,6.701581866004280,3,3.671502697446860,0,Barley,None
20.86780730670490,80.65926818716890,60.84352304517100,36.3736530873036,3.9303457974042700,9.119867094770750,6.076834539250450,3,3.3557317208402900,0,Rice,None
24.50773737787280,70.63896191650180,148.68129181082200,25.290335386834900,5.715191224857570,9.357247228327150,5.875278003717080,3,3.164742172752370,0,Soybean,None
21.682608568189500,53.92679840765940,44.4533887793879,21.102568578904300,4.520922292933240,7.1908907488696400,6.110475449918650,3,4.726842111859220,0,Soybean,None
30.633179610532500,60.3404614115813,219.28108161712200,22.24983167543080,8.984651714184100,9.338488509423980,6.349937656360850,2,4.577428462319950,0,Wheat,None
19.600342458182900,62.75688680768880,41.05278889391920,29.80675910442820,5.396409551589310,8.98764499388971,6.880335158893590,1,1.8790238623450000,0,Maize,None
19.26265673794450,62.268074897765600,101.45610726095600,32.28590724007850,2.073945540777370,10.441879299928400,5.198193729805070,1,2.969354414870960,0,Soybean,None
22.81089977627780,55.100669917785100,127.97737789775000,21.064774983102800,3.98934181491221,8.207375875249190,6.6156206588073,1,1.875943181712110,0,Wheat,None
22.509837746538500,61.25337478011160,144.05185712641200,18.973149360033700,6.730103740015,9.39512929923491,6.531089606361710,3,2.9499680032133000,0,Rice,None
34.64766026908490,63.15598443859570,135.76042423775200,14.986175037419100,2.3868408392333500,6.660817706861720,7.158711491682460,1,3.093904939891210,0,Soybean,None
29.747104034628800,62.88714244389560,76.89612318572130,47.01367329803170,3.694369032122800,5.418178212214510,6.204984024640440,1,3.7485709699978100,0,Maize,None
25.437756206926000,81.27956624933380,145.6603502821410,30.86074572769710,8.40280057109538,8.389722590266170,7.055357931328960,1,0.10738278578292100,1,Maize,Rust
18.87282240584920,71.04827802827220,62.26737561011530,12.83785460504730,5.440396803937630,8.388450412619850,7.024126455421630,1,2.202831636558950,0,Wheat,None
29.221814882007700,60.06742782562450,73.25114286685840,29.927271495711800,1.7647928790569000,6.650346180590970,6.355357005217420,2,4.449732214296680,0,Rice,None
19.998923263052200,66.65378394045880,122.8321230587380,28.72583327411720,3.828367391167800,4.005933114134080,6.6105982805600600,1,5.145252985301830,0,Maize,None
17.27614451611190,61.20442902688620,175.47884789613300,18.982612258959200,5.692349539962550,12.811541217384200,6.072023852274460,1,1.9737346356505800,0,Wheat,None
30.94014896176150,66.99993340988240,88.5914381294856,39.274492378577000,8.58503519602558,9.240156925895940,6.505779221514580,2,3.960891836385990,0,Soybean,None
26.58471305962430,78.75509153141380,55.48292338224130,26.341100336756700,3.268268531916640,8.754596326570600,6.033166192740100,1,3.286109466187120,0,Rice,None
29.604294118904100,72.52270780612130,160.48859536566100,30.330346068352200,5.03884702224338,11.10500639010950,7.4731026639415900,3,3.2090639930786700,0,Rice,None
26.593638264715100,92.85601181528070,36.759998375036000,27.725501387789000,4.505442074922460,5.068945759133180,5.436982858674580,3,3.319531975544950,0,Rice,None
29.284153059513500,73.7592742576748,191.9090744518340,30.37108330472040,3.0339684770137900,8.728988082139990,6.647446238229440,2,2.473021973762920,0,Soybean,None
21.744872033499300,60.86405490022890,50.79586557708880,38.14026350006660,2.507965948276040,7.968954788082970,7.123230120276930,2,2.680017763732670,0,Barley,None
19.828785791077700,78.09740730814450,132.04742234106500,34.845365240076700,2.1976229065206900,10.39712478508280,5.6388460877526700,1,3.4620942192334600,0,Soybean,None
28.407972591408100,80.79931217142540,146.33456127622700,26.384905378064300,0.3192272299655650,7.164372893151160,6.9080636875310600,1,1.2213355357992800,0,Wheat,None
20.982951679130800,80.94166991443940,139.2517027231410,42.60390526301530,3.421499898235340,4.609674975187750,5.972402462676120,3,2.655937143133540,0,Maize,None
21.552251111249000,59.057590469649100,111.35013188199900,42.3215447021283,4.62424426400181,9.642148713474,5.968837982126980,2,3.427022138282030,0,Maize,None
22.722337482413300,68.52362585485160,102.47647759339900,18.294379207782100,4.951784040517320,4.4526544543743700,6.808232245018910,3,1.0259320506308500,0,Soybean,None
25.087395795125300,81.31811956828450,17.34097493028390,21.0836040918862,2.5251275378942700,5.881099267963390,6.807021393609360,3,5.625296204304480,0,Wheat,None
23.23003044373260,53.152710411260600,60.959018114383500,25.11068617043340,5.88898614026163,9.456906329685410,6.879943942664370,1,2.427963323941320,0,Maize,None
18.125243532909900,65.00583238977960,136.23223436777900,42.2006737853526,7.89299135104313,10.318369296830000,7.152387702861720,1,2.4902269283092700,0,Maize,None
